chunk_id,raw_text,clean_text,section_label,orientation
Generations
Student of the Affiliated Senior High Student of National Lan-Yang
School of National Chung Hsing University Girls' Senior High School",sustainable practice governance innovation pioneer responsible purchaser practitioner green power admired employer power change society cultivate future scientific talent student experience research environment guide female high school student world technology university laboratory education culture foundation host journey female scientist program offer museum tour hand scientific activity interaction industry expert inspire female student explore technology field deepen understanding semiconductor stem sector date initiative attract participant foundation continue organize science camp expand outreach female student girl comprehensive high school delve scientific cultivate young discovery curriculum progress foundational high school level science university level generation research joint semiconductor course develop conjunction department physics center science education national chung hsing university draw total participant high education want solve guide exhibition showcase domestic education lack literature art participant tour world semiconductor museum experience science exploration course result innovation lead female scientist woman engineer offer experiment lay student holistic education firsthand observation industry application groundwork future study science integrate technology humanity lack comprehensive skill require hand popular science workshop technology future talent practical activity chip design optoelectronic technology electronic component student strengthen understanding technology inquiry ability respond female scientist forum organize competition science camp student apply hand lecture proposal competition senior woman leader academia industry share career journey activity understand high school college student inspire encourage student pursue path stem field academic theory interest science develop cultural quality time aim boost self confidence insight problem solve capability visit laboratory female scientist forum action journey female scientist organize education inspire explore stem field culture foundation cultivate future scientific talent motivate work create diverse platform young discover field enjoy generation student affiliated senior high student national lan yang school national chung hsing university girl senior high school,talent,people_centric
209,"Overview Sustainable Business Practices Operations and Governance Appendix
2024 Sustainability Report
An Innovation Pioneer A Responsible Purchaser A Practitioner of Green Power An Admired Employer Power to Change Society
Disseminate Popular Science Through Creative Expression
To cultivate scientific literacy and communication skills among high school students, the TSMC Education
and Culture Foundation has since 2013 sponsored the TSMC Cup - Competition of Scientific Short Talk
organized by the Center for the Advancement of Science Education at National Taiwan University, which has
reached its 11th edition in 2024. The event features two major contests: the Scientific Creative Expression
Competition and the Popular Science Book Review Essay Contest, aiming to encourage students to convey
scientific concepts through spoken presentations and written narratives, while also fostering a growth
mindset. This year’s competition attracted a record 564 participants and expanded internationally for the
first time, drawing high school students from Japan, South Korea, Malaysia, Thailand, Vietnam, Indonesia,
and China. Submissions from overseas accounted for 20% of the total entries.
Malaysian students
demonstrate outstanding
scientific creativity and
communication.
International
Scientific Creative Expression Competition
Expansion
Participants reinterpret and articulate designated scientific
concepts through creative means, reinforcing comprehension and The program extended
communication skills to seven countries for the
first time, utilizing science
Popular Science Book Review Essay Contest communication to bridge
linguistic and cultural
Contestants read designated popular science books and compose
differences and facilitate
review essays, fostering scientific literacy and self-directed learning
global exchange Integration of
Sustainability Issues
Centered on the theme
“Sustainability and Chemistry,”
the initiative guided students
in exploring sustainability
This competition not only challenged Originating in Taiwan, the issues and considering
our scientific knowledge but also competition now welcomes students how chemical applications
combined video production and from Malaysia, Indonesia, and contribute to sustainable
live Q&A sessions, which was truly South Korea. It has grown beyond development
interesting! a contest to become a platform for
international scientific exchange.
Participant team from Stella Matutina Wei-Pang Huang
Girls' High School, Taichung Director of the Center for the
Advancement of Science Education
at National Taiwan University Students share scientific
knowledge through
creative expression.",sustainable practice governance innovation pioneer responsible purchaser practitioner green power admired employer power change society disseminate popular science creative expression cultivate scientific literacy communication skill high school student education culture foundation sponsor cup competition scientific short talk organize center advancement science education national university reach 11th edition event feature major contest scientific creative expression competition popular science book review essay contest aim encourage student convey scientific concept spoken presentation write narrative foster growth mindset competition attract record participant expand time draw high school student japan south korea malaysia thailand vietnam indonesia china submission account total entry malaysian student demonstrate outstanding scientific creativity communication international scientific creative expression competition expansion participant reinterpret articulate designate scientific concept creative mean reinforce comprehension program extend communication skill country time utilize science popular science book review essay contest communication bridge linguistic cultural contestant read designate popular science book compose difference facilitate review essay foster scientific literacy self direct learn exchange integration issue center theme chemistry initiative guide student explore competition challenge originate issue consider scientific knowledge competition welcome student chemical application combine video production malaysia indonesia contribute sustainable live session south korea grow development interesting contest platform international scientific exchange participant team stella matutina wei pang huang girls high school taichung director center advancement science education national university student share scientific knowledge creative expression,social,people_centric
210,"Overview Sustainable Business Practices Operations and Governance Appendix
2024 Sustainability Report
An Innovation Pioneer A Responsible Purchaser A Practitioner of Green Power An Admired Employer Power to Change Society
Advance AI and Science Education in Tandem
The TSMC Education and Culture Foundation has long sponsored the Wu Ta-You Science Camp, Wu Chien-Shiung Science Camp, and Madame
Marie Curie Science Camp
Curie Chemistry Camp, providing aspiring young people with opportunities to explore scientific knowledge in depth and engage with leading
experts from Taiwan and abroad. In 2024, the three science camps focused on artificial intelligence (AI) and scientific advancement. In
collaboration with nine academic institutions, the camps featured 18 distinguished experts and academics who guided students through the Emphasize Hands-On Practice and AI Innovation
latest technology applications and research trends, attracting a total of 332 students taking part. Combining theory and practice, the camp cultivated participants'
scientific application skills. Experts and academics from Academia Sinica,
National Taiwan University’s Artificial Intelligence Center, and Chang
Gung University College of Intelligent Computing were brought in for
Wu Ta-You Science Camp
discussions. This not only enhanced participants' experimental skills but
also taught them how to utilize AI to drive future scientific innovations.
Focus on AI and Health Technologies Highlight
Wu Chien Shiung Science Camp
Inviting 11 international AI experts from entities such as Google, SNAP
Research, and Harvard Medical School, the camp led participants to
explore the application of AI in scientific research and healthcare. The
Interdisciplinary
event attracted STEM students from Taiwan, China, Hong Kong, and Build Foundational AI Capabilities Through Instruction by Laboratory
Malaysia. Through hands-on practice and discussions, participants critical discussions
deepened their understanding of technological developments. Leading Academic Experts operations
Four international scientists, including Nobel laureates and top experts AI innovation
Highlight from the University of California, Berkeley, and Stanford University, challenges
were invited to give lectures. They provided in-depth analysis of cutting-
edge scientific advances and research experiences, inspiring students
Trending to explore the fields of physics, chemistry, and biomedical sciences, as
technologies well as to develop fundamental AI literacy and capabilities for future
Panel and topics scientific careers. AI Innovative Application Challenges
Creative
discussions
and forums ideation Highlight
Physics
competitions
experimental
Subject- exploration
specific
AI Application and lectures
Debate Contest
A Masterclass by Prof. Martin Chalfie",sustainable practice governance innovation pioneer responsible purchaser practitioner green power admired employer power change society advance science education tandem education culture foundation sponsor science camp chien shiung science camp madame marie curie science camp curie chemistry camp provide aspire young people opportunity explore scientific knowledge depth engage lead expert science camp focus artificial intelligence scientific advancement collaboration academic institution camp feature distinguished expert academic guide student emphasize hand practice innovation late technology application research trend attract total student take combine theory practice camp cultivate participant scientific application skill expert academic academia sinica national university artificial intelligence center chang gung university college intelligent computing bring science camp discussion enhance participant experimental skill teach utilize drive future scientific innovation focus health technology highlight chien shiung science camp invite international expert entity google snap research harvard medical school camp lead participant explore application scientific research healthcare interdisciplinary event attract stem student china hong kong build foundational capability instruction laboratory malaysia hand practice discussion participant critical discussion deepen understanding technological development lead academic expert international scientist nobel laureate expert innovation highlight university california berkeley stanford university challenge invite lecture provide depth analysis cutting- edge scientific advance research experience inspire student trend explore field physics chemistry biomedical science technology develop fundamental literacy capability future panel topic scientific career innovative application challenge creative discussion forum ideation highlight physics competition experimental subject- exploration specific application lecture debate contest masterclass prof martin chalfie,talent,mixed
211,"Overview Sustainable Business Practices Operations and Governance Appendix
2024 Sustainability Report
An Innovation Pioneer A Responsible Purchaser A Practitioner of Green Power An Admired Employer Power to Change Society
Create Diverse Platforms for Young Generations The 9th TSMC Udreamer Project
Showcases Special Exhibition: ""I
Decide — Making Dreams Come
Let Dreams Illuminate a Sustainable Future True"".
The 9th TSMC Udreamer Project adopted the theme ""Sustainability: Our Choice,"" drawing participation from 397 students across 126 teams from 55 universities
and colleges. Nine teams ultimately stood out and were awarded a total of NT$3 million in prize money. Their proposals covered diverse areas, including new
immigrant culture, regional revitalization, sports sustainability, and cultural preservation—demonstrating the capacity of young people to respond to societal
needs with innovative thinking. In addition to the grants, the TSMC Education and Culture Foundation invited employees to serve as mentors, offering professional
guidance and sharing real-world experience throughout the nine-month project. In 2024, 121 employees signed up for the mentorship program, marking a 75%
increase from the previous year. Since its launch in 2016, the project has enabled 3,482 students to pursue their dreams and turn ideas into viable plans. Moreover,
this year's program incorporated children’s picture books for the first time into a special exhibition that conveyed the spirit of the Terra Carta Sealm while featuring
a drawing competition, themed lectures, and collaborative creation sessions between international illustrators and elementary school students in Taiwan, which
attracted 1,747 participants in total, further advancing the impact of sustainability education.
Strengthening
Annual Initiative Sustainability Education
Empower young people to take sustainable action Mounted the special exhibition
and realize social innovation through the Udreamer featuring children’s picture
Project books, in alignment with TSMC’s
recognition as the world’s first
TSMC Visit
semiconductor company to
Explore sustainable technologies and innovative receive the Terra Carta Seal
applications through corporate visits
Mentorship Program
Corporate professionals serve as mentors to support
and guide young people throughout their journey
TSMC is a place where dreams are built, Thank you to the TSMC Education and
shaped, and fulfilled. I hope to gradually Culture Foundation for organizing such
realize my own aspirations here as well. a meaningful event, which has once
again fostered our growth and touched
The 9th Udreamer Project
our hearts.
features its first-ever special
exhibition inspired by
Participant shortlisted in the Chih-Ping Hsu Students brainstorm
children's picture books.
preliminary round TSMC Mentor eco-friendly solutions
9th Udreamer Project to mitigate the
environmental impact of
single-use containers.",sustainable practice governance innovation pioneer responsible purchaser practitioner green power admired employer power change society create diverse platform young generation 9th udreamer project showcase special exhibition decide make dream come let dream illuminate sustainable future true 9th udreamer project adopt theme choice draw participation student team university college team stand award total prize money proposal cover diverse area new immigrant culture regional revitalization sport cultural preservation demonstrate capacity young people respond societal need innovative thinking addition grant education culture foundation invite employee serve mentor offer professional guidance share real world experience month project employee sign mentorship program mark increase previous launch project enable student pursue dream turn idea viable plan program incorporate child picture book time special exhibition convey spirit terra carta sealm feature drawing competition theme lecture collaborative creation session international illustrator elementary school student attract participant total advance impact education strengthen initiative education empower young people sustainable action mount special exhibition realize social innovation udreamer feature child picture project book alignment recognition world visit semiconductor explore sustainable technology innovative receive terra carta seal application corporate visit mentorship program corporate professional serve mentor support guide young people journey place dream build thank education shape fulfil hope culture foundation organize realize aspiration meaningful event foster growth touch 9th udreamer project heart feature special exhibition inspire participant shortlist chih ping hsu student brainstorm child picture book preliminary round mentor eco friendly solution 9th udreamer project mitigate environmental impact single use container,social,people_centric
212,"Overview Sustainable Business Practices Operations and Governance Appendix
2024 Sustainability Report
An Innovation Pioneer A Responsible Purchaser A Practitioner of Green Power An Admired Employer Power to Change Society
Foster Cultural Vitality Through
151 entries TSMC Youth 397 entries/ 2,863 entries/
Literature and Calligraphy T Li S t M er C a t Y u o r u e t h 2,602 entries TSMC Novella 2024 Achievements Calligraphy and 20 creative lesson plans T P S e M nm C a nship 1,819 exhibition
The TSMC Education and Culture Award 2024 Achievements Award 898 entries/ S C e o a m l- p C e a t r i v t i i n on g 2024 Achievements Competition attendees
Foundation has continued to work on 16,354 entries 21 emerging writers 6,878 entries/ 2024 Achievements
literature and calligraphy education H st i u g d h e s n c t h s ool Ac C h u i m ev u e l m at e iv n e t s C yo h u in th e s w e o -s r p ld e w ak id in e g d C i u sc m o u v la e t r i e ve d H ju ig n h io s r c h h i o g o h l a s n tu d d h e i n g t h s , 8 8 crea C t u iv m e u l l e a s ti s v o e n plans J h u ig n h io r s c h h ig o h o l a s n tu d d ents 167 entries
and identify potential talent by Achievements school teachers Achievements and elementary school Cumulative
Achievements
organizing the TSMC Youth Literature teachers
Award, TSMC Novella Award, TSMC
Short stories, prose, modern poetry Novellas Calligraphy, seal carving Penmanship
Youth Calligraphy and Seal-Carving
Competition, and TSMC Penmanship Annually Biennially Annually Annually
Competition to facilitate both cultural
Introduced the Rising Sun Literary Award to Discovered emerging Chinese-language Promoted calligraphy and papermaking Promoted penmanship with the theme
heritage and innovation. In 2024, the
support emerging Taiwanese writers authors craftsmanship “Message Transmission”
four competitions collectively received
Fostered literary creativity and Advanced novella creation while The only competition in Taiwan promoting Strengthened penmanship skills and
6,033 entries in literary and calligraphic
encouraged original writing among youth identifying new talent in Chinese the aesthetics of Chinese characters, improved written expression
arts, bringing the cumulative total to literature calligraphy, and seal carving
24,385 submissions over the years—
demonstrating the Foundation’s
longstanding commitment to the arts
and literature. Students creates “Pine-Citrus
Fang-Churng Tseng, Chairman Paper” using pineapple and
of the TSMC Education and citrus fibers and copied
Culture Foundation (left), classic calligraphy pieces.
presents the award.",sustainable practice governance innovation pioneer responsible purchaser practitioner green power admired employer power change society foster cultural vitality entry youth entry entry literature calligraphy entry novella achievement calligraphy creative lesson plan nship exhibition education culture award achievement award entry achievement competition attendee foundation continue work entry emerge writer entry achievement literature calligraphy education ool crea plan ent entry identify potential talent achievement school teacher achievement elementary school cumulative achievement organize youth literature teachers award novella award short story prose modern poetry novellas calligraphy seal carve penmanship youth calligraphy seal carve competition penmanship competition facilitate cultural introduce rise sun literary award discover emerge chinese language promote calligraphy papermaking promote penmanship theme heritage innovation support emerge taiwanese writer author craftsmanship message transmission competition receive foster literary creativity advanced novella creation competition promote strengthen penmanship skill entry literary calligraphic encouraged original writing youth identify new talent chinese aesthetic chinese character improve write expression art bring cumulative total literature calligraphy seal carve submission demonstrate foundation longstanding commitment art literature student create pine citrus fang churng tseng chairman paper pineapple education citrus fiber copy culture foundation leave classic calligraphy piece present award,social,mixed
214,"Overview Sustainable Business Practices Operations and Governance Appendix
2024 Sustainability Report
An Innovation Pioneer A Responsible Purchaser A Practitioner of Green Power An Admired Employer Power to Change Society
School children experience
Chinese character writing
and felt the cultural
Empower Teachers and Students in Rural Areas
craftsmanship.
Inspire Students Through Art and Science
Since 2002, the TSMC Education and Culture Foundation has
worked to bridge the urban-rural education gap through the
Aesthetic Tour, offering students in remote areas opportunities
to engage with art and culture. In 2010, the Foundation
launched the Science Tour, guiding upper-grade elementary
Promote
students from rural regions across Taiwan to visit major
Educational science museums and enhance their understanding of natural
Collaboration sciences. In 2024, the Foundation scaled up the scope of both
programs. The Aesthetic Tour invited renowned Taiwanese
calligraphers as lecturers to lead a newly introduced Chinese
Character Writing Workshop, guiding 1,771 senior students
from 51 schools in exploring the art of calligraphy. Meanwhile,
the Science Tour leveraged TSMC’s semiconductor expertise
What We Want to Solve by launching a Semiconductor Workshop. Together with
Schools in remote townships in Taiwan are professors from the Department of Physics at National Tsing
faced with long-term shortage of teachers Hua University, the program employed easy-to-understand
and educational resources, resulting in low
experiments to help 1,857 students from 53 schools explore
academic achievement among students.
Students from underprivileged homes are the world of semiconductors.
trapped by financial circumstances, hence
they are unable to explore and turn their
lives around
How We Respond
Collaborate with educational organizations Educational Exhibition Visits
from both the private and public sectors School children
Organize visits to art museums and science exhibition
to expand curriculum development and stimulate their
promotion, as well as assist in the training halls, offering hands-on artistic activities and technology interest in
experiences to create a diverse learning environment learning through
of teachers in remote townships to improve
semiconductor
the learning motivation and effectiveness of Exploring the Beauty of Calligraphy experiments.
underprivileged students. Scholarships are
Through calligraphy copying sessions and cultural
also provided for disadvantaged students to tours, students experience the aesthetic and historical
reduce their financial burden significance of Chinese characters, bringing them closer to
traditional art
Our Actions Unveiling the Mysteries of Semiconductors
● Empower Teachers and Students in Through hands-on practice and concept analysis,
Rural Areas students learn the basic principles of semiconductors and
experience how technology is applied in everyday life
● Establish Scholarships to Nurture
Economically Disadvantaged Future
Talent",sustainable practice governance innovation pioneer responsible purchaser practitioner green power admired employer power change society school child experience chinese character writing feel cultural empower teacher student rural area craftsmanship inspire student art science education culture foundation work bridge urban rural education gap aesthetic tour offer student remote area opportunity engage art culture foundation launch science tour guide upper grade elementary promote student rural region visit major educational science museum enhance understanding natural collaboration science foundation scale scope program aesthetic tour invite renowned taiwanese calligrapher lecturer lead introduce chinese character write workshop guide senior student school explore art calligraphy science tour leverage semiconductor expertise want solve launch semiconductor workshop school remote township professor department physics national tsing face long term shortage teachers hua university program employ understand educational resource result low experiment help student school explore academic achievement student student underprivileged home world semiconductor trap financial circumstance unable explore turn life respond collaborate educational organization educational exhibition visit private public sector school child organize visit art museum science exhibition expand curriculum development stimulate promotion assist training hall offer hand artistic activity technology interest experience create diverse learning environment learn teacher remote township improve semiconductor learn motivation effectiveness explore beauty calligraphy experiment underprivileged student scholarship calligraphy copying session cultural provide disadvantaged student tour student experience aesthetic historical reduce financial burden significance chinese character bring traditional art action unveil mystery semiconductor empower teacher student hand practice concept analysis rural area student learn basic principle semiconductor experience technology apply everyday life establish scholarship nurture disadvantaged future talent,talent,people_centric
215,"Overview Sustainable Business Practices Operations and Governance Appendix
2024 Sustainability Report
An Innovation Pioneer A Responsible Purchaser A Practitioner of Green Power An Admired Employer Power to Change Society
Empowering Educators to Strengthen Students’ Learning Abilities The number of participating teachers and students
has grown annually
In 2021, the TSMC Education and Culture Foundation joined hands with the
Commonwealth Magazine Education Foundation and the Prof. Hwawei Ko Reading
59 88 127 161
Research Center at National Tsing Hua University to launch the five-year Teach and Learn
668 984 1,384 1,624
Program. This initiative supports the professional growth of educators and bolsters
instructional effectiveness in rural schools. By incorporating innovative teaching methods,
the program nurtures students' capacity for self-directed learning as well as their reading
literacy and character development. In 2024, the Foundation not only continued its
commitment to lesson planning support and teacher training but also offered classroom
teaching materials, aiming to alleviate teachers’ preparation burden and enhance learning 2021 2022 2023 2024
performance among students. In 2014, a literacy proficiency assessment was conducted Rural teachers Rural students
with 1,500 students from remote areas who were participants in the Teach and Learn
Program. The results revealed that fourth-grade students who had consistently received Students involved in the program have shown
teaching plans from Teach and Learn Program since the early grades demonstrated significant improvement in literacy skills
superior literacy skills in this test, significantly outperforming students from schools did
not join Teach and Learn Program. This highlights the substantial impact of the Teach 0.6 1.98 3.13 4.7
and Learn Program in enhancing teaching quality by optimizing language proficiency 0.56 1.82 3.11 4.48
instruction provided by primary school teachers in remote regions.
1st Grade 2nd Grade 3rd Grade 4th Grade Through the Teach and Learn
Support for Teachers' Professional Development Program, teachers grow
Participated in Program Not in Program alongside their students. (Image Credit: Yi-Hsiu Lo)
Assist rural teachers in designing lesson plans and assessments; offer winter and
summer workshops to strengthen instructional strategies
Facilitation of Professional Exchange Professional training upgrades educators’ professional skills and teaching quality.
Establish an online collaborative lesson planning community for teachers to share
knowledge, exchange resources, and demonstrate teaching
Enhancement of Reading Literacy
Design strategic reading and writing courses to cultivate students’ critical thinking,
information literacy, and independent learning skills
After engaging with the Teach and Being part of the online collaborative
Learn Program lesson plans by lesson planning community provides
the TSMC Education and Culture not only professional support and
Foundation, I began experimenting with suggestions, but also encouragement
diverse teaching methods, bringing from like-minded peers.
more variety into student learning.
Participating teacher Participating teacher",sustainable practice governance innovation pioneer responsible purchaser practitioner green power admired employer power change society empower educator strengthen student learn ability number participate teacher student grow education culture foundation join hand commonwealth magazine education foundation prof hwawei read research center national tse hua university launch teach learn program initiative support professional growth educator bolster instructional effectiveness rural school incorporate innovative teaching method program nurture student capacity self direct learning reading literacy character development foundation continue commitment lesson planning support teacher training offer classroom teaching material aim alleviate teacher preparation burden enhance learn performance student literacy proficiency assessment conduct rural teacher rural student student remote area participant teach learn program result reveal fourth grade student receive student involve program show teaching plan teach learn program early grade demonstrate significant improvement literacy skill superior literacy skill test outperform student school join teach learn program highlight substantial impact teach learn program enhance teach quality optimize language proficiency instruction provide primary school teacher remote region 1st grade 2nd grade 3rd grade 4th grade teach learn support teacher professional development program teacher grow participate program program student image credit hsiu assist rural teacher design lesson plan assessment offer winter summer workshop strengthen instructional strategy facilitation professional exchange professional training upgrade educator professional skill teach quality establish online collaborative lesson planning community teacher share knowledge exchange resource demonstrate teaching enhancement read literacy design strategic reading write course cultivate student critical thinking literacy independent learning skill engage teach online collaborative learn program lesson plan lesson planning community provide education culture professional support foundation begin experiment suggestion encouragement diverse teaching method bring like minded peer variety student learn participate teacher participate teacher,social,action_oriented
217,"Overview Sustainable Business Practices Operations and Governance Appendix
2024 Sustainability Report
An Innovation Pioneer A Responsible Purchaser A Practitioner of Green Power An Admired Employer Power to Change Society
Establish Scholarships to Nurture Economically Graduates' dinner gathering
for the Sunflower Program at
Disadvantaged Future Talent National Central University.
The TSMC Education and Culture Foundation has maintained a longstanding Total Scholarship Funding Increases
commitment to supporting high-achieving students from economically disadvantaged Year by Year Unit: NT$ ten thousands
backgrounds. Through its scholarship fund for students from low-income families, the
Foundation ensures consistent access to educational resources, enabling recipients to 700 820 980 1,212 1,224
pursue their studies with confidence while broadening their horizons and preparing
for greater opportunities ahead. In 2024, the Foundation continued its financial aid
initiatives at five universities across Taiwan, including the Sunrise Program at National
Tsing Hua University, the Sunflower Program at National Central University, the Cheng
Star Program at National Cheng Kung University, the South Star Program at National
Sun Yat-sen University, and the Chia Star Program at National Chung Cheng University.
A total of 102 students benefited from this funding, with scholarships awarded
amounting to NT$12.24 million.
2020 2021 2022 2023 2024
Ongoing Monitoring
and Support
Scholarships and Equipment Support Track students' financial
situations, academic
Provide scholarships and laptops to ensure students
performance, and daily
can pursue their studies without worries and increase
conduct through regular
their learning efficiency
gatherings and school
Career-Industry Connection Opportunities learning reports, providing
timely assistance""
Offer part-time jobs and internships at TSMC to
familiarize students with industry trends and broaden
their future career paths
I am deeply grateful to the TSMC Education and Culture
Foundation for being the pillar of my dreams. It has allowed me
more time to explore and heal myself.
Scholarship Recipient Cheng Star Program An invitation for outstanding
National Cheng Kung University students to experience the
enchantment of traditional arts.",sustainable practice governance innovation pioneer responsible purchaser practitioner green power admired employer power change society establish scholarship nurture graduate dinner gathering sunflower program disadvantaged future talent national central university education culture foundation maintain longstanding total scholarship funding increase commitment support high achieve student disadvantaged unit thousand background scholarship fund student low income family foundation ensure consistent access educational resource enable recipient pursue study confidence broaden horizon prepare great opportunity foundation continue financial aid initiative university sunrise program national tse hua university sunflower program national central university cheng star program national cheng kung university south star program national sun yat sen university chia star program national chung cheng university total student benefit funding scholarship award amounting ongoing monitoring support scholarship equipment support track student financial situation academic provide scholarship laptop ensure student performance pursue study worry increase conduct regular learn efficiency gathering school career industry connection opportunity learn provide timely assistance offer time job internship familiarize student industry trend broaden future career path grateful education culture foundation pillar dream allow time explore heal scholarship recipient cheng star program invitation outstanding national cheng kung university student experience enchantment traditional art,talent,action_oriented
218,"Overview Sustainable Business Practices Operations and Governance Appendix
2024 Sustainability Report
An Innovation Pioneer A Responsible Purchaser A Practitioner of Green Power An Admired Employer Power to Change Society
Support Arts and Cultural Performances
A Cultural Feast Nurtures Community Vitality
In 2024, the TSMC Education and Culture Foundation hosted the ""TSMC Hsin-Chu Arts Festival""
for the 21st consecutive year, promoting cultural co-creation through literature, music, theater,
and other art forms while infusing local communities with artistic vitality. Centered on the theme
Nurturing Emerging Artists Innovative
“Crossing—Inner Worlds,” this year’s festival explored the interdisciplinary artistic integration
Provide performance and exhibition Special Exhibition
and spiritual inspiration. A total of 39 events drew 26,382 participants, bringing the arts into
opportunities for emerging artists, Presentation
communities near TSMC’s fabs in Hsinchu, Taichung, and Tainan, elevating public cultural linking creativity with society to sustain
Promote Arts literacy and deepening their appreciation for the arts. The Foundation also collaborated with cultural development Guide audiences of all
ages to experience classic
the Taichung Cultural Affairs Bureau and UNITAS Publishing in curating the exhibition ""Strange Facilitating Interdisciplinary literary charm through
and Culture
Tales—The Truth Within the Unreal, Embracing Human Experience,"" which reinterpreted the Artistic Integration interactive devices and
immersive performances
classical Chinese fantasy literature ""Strange Tales from a Chinese Studio"" through interactive Combine literature, music, and
theatrical forms to explore diverse
performances. Its intricate design of ""intertwined reality and fantasy"" immersed viewers in
artistic facets and broaden audience
the stories' magical allure. Beyond presenting quality artistic performances, the Hsin-Chu Arts perspectives
Festival facilitated in-depth exchanges between young artists from home and abroad and local
communities, creating culturally rich living spaces.
What We Want to Solve
Visitors
Improve predicaments faced by domestic Students view story
experience
art groups such as inadequate resources, Renowned Taiwanese films through interactive artistic charm
loss of audience and heritage, and foster opera artists deliver a exhibition design. via immersive
the public's interest in traditional arts and performance. and interactive
cultural activities to popularize the art and devices.
make it an integral part of life
How We Respond
Apply digital technology to organize high-
quality offline and online arts and cultural
activities, sponsor exceptional domestic art
groups, provide a performance stage, as
well as organize rich, diverse programs and
activities to raise the public's interest in art
appreciation and Chinese opera
Our Actions
● Support Arts and Cultural
Performances
● Promote and Preserve Traditional
Opera
GuoGuang
Opera Company
collaborate with
student participants
in a Peking Opera
performance.",sustainable practice governance innovation pioneer responsible purchaser practitioner green power admired employer power change society support art cultural performance cultural feast nurture community vitality education culture foundation host hsin chu arts festival 21st consecutive promote cultural creation literature music theater art form infuse local community artistic vitality center theme nurture emerge artist innovative cross inner world festival explore interdisciplinary artistic integration provide performance exhibition special exhibition spiritual inspiration total event draw participant bring art opportunity emerge artist presentation community fab hsinchu taichung tainan elevate public cultural link creativity society sustain promote art literacy deepen appreciation art foundation collaborate cultural development guide audience age experience classic taichung cultural affairs bureau unita publishing curate exhibition strange facilitating interdisciplinary literary charm culture tale truth unreal embrace human experience reinterpret artistic integration interactive device immersive performance classical chinese fantasy literature strange tale chinese studio interactive combine literature music theatrical form explore diverse performance intricate design intertwine reality fantasy immerse viewer artistic facet broaden audience story magical allure present quality artistic performance hsin chu art perspective festival facilitate depth exchange young artist local community create rich living space want solve visitor improve predicament face domestic student view story experience art inadequate resource renowne taiwanese film interactive artistic charm loss audience heritage foster opera artist deliver exhibition design immersive public interest traditional art performance interactive cultural activity popularize art device integral life respond apply digital technology organize quality offline online art cultural activity sponsor exceptional domestic art provide performance stage organize rich diverse program activity raise public interest art appreciation chinese opera action support art cultural performance promote preserve traditional opera guoguang opera collaborate student participant peking opera performance,social,action_oriented
